time_column,Year,Month,Day,V-TWAS_gal,V-PS_gal,V-HSW_gal,Dig1-T_degF,Dig2-T_degF,Dig1-pH,Dig2-pH,FOG_gal,SRT,HSW-VS_percent,HSW-COD_mgL,Dig1-alk_mgL,Dig2-alk_mgL,Dig1-VFA_mgL,Dig2-VFA_mgL,Dig1-FOS-TAC,Dig2-FOS-TAC,Q-influent_MGD,BOD-influent_mgL,TWAS-VS_percent,PS-VS_percent,Biogas
2021-10-08,2021,10,8,6288,17119,4699,95.5,95.8,7.4,7.33,25766,30.5,3.77,93225.0,5224.842857142858,4846.919,1160.5142857142857,1427.4285714285713,0.22211467740656587,0.2945022542007761,2.58,447.0,2.79,1.29,66.7
2021-10-09,2021,10,9,6688,16494,3790,95.2,95.9,7.31,7.28,0,31.8,4.57,112750.0,5214.882142857143,4846.93925,1162.8857142857144,1361.0714285714284,0.2229936712718477,0.2808104988259195,2.49,530.0,3.1,1.5933333333333335,53.0
2021-10-10,2021,10,10,6696,17355,3792,95.5,95.1,7.34,7.31,0,30.8,5.37,132275.0,5204.921428571429,4846.9595,1165.257142857143,1294.7142857142858,0.22387602941721366,0.26711885785599937,2.51,554.0,1.46,1.896666666666667,48.0
2021-10-11,2021,10,11,6424,17523,11656,95.7,95.4,7.38,7.29,28845,24.1,6.17,151800.0,5194.960714285714,4846.97975,1167.6285714285714,1228.357142857143,0.22476177119447488,0.25342733128958145,2.98,410.0,3.23,2.2,71.9
2021-10-12,2021,10,12,6448,15989,17302,95.9,95.8,7.33,7.22,11552,21.6,8.6,269850.0,5185.0,4847.0,1170.0,1162.0,0.2256509161041466,0.2397359191252321,2.65,380.0,3.14,3.62,118.3
2021-10-13,2021,10,13,6344,24858,16826,95.5,95.2,7.38,7.24,34370,17.9,8.88,274350.0,5157.0,4494.0,1220.0,1228.0,0.23657165018421564,0.27325322652425454,3.37,536.0,3.1,1.89,135.9
2021-10-14,2021,10,14,6793,18647,11964,95.1,95.6,7.34,7.23,9153,22.9,8.51,183725.0,5050.0,4784.0,1270.0,1444.0,0.2514851485148515,0.30183946488294316,2.65,565.0,3.12,1.9,124.8
2021-10-15,2021,10,15,6376,18050,8638,95.7,95.9,7.34,7.24,30936,25.9,11.25,187250.0,5002.0,4659.0,1178.0,1104.0,0.23550579768092764,0.2369607211848036,2.57,560.0,3.0,3.64,113.3
2021-10-16,2021,10,16,6564,15913,6894,95.3,95.5,7.4,7.32,0,29.2,10.213333333333333,180881.81818181818,4987.0,4757.0,1129.0,1012.0,0.22638861038700622,0.21273912129493378,2.43,443.0,2.9,3.52,13.7
2021-10-17,2021,10,17,6021,10995,11188,95.8,95.2,7.3,7.26,0,30.4,9.176666666666668,174513.63636363635,4994.0,4737.0,1286.0,1195.0,0.25750901081297556,0.25226936879881784,2.42,739.0,2.97,3.4000000000000004,69.9
2021-10-18,2021,10,18,5752,10573,10937,95.6,95.3,7.31,7.22,39943,31.5,8.14,168145.45454545453,5050.0,4724.0,1137.0,1278.0,0.22514851485148515,0.27053344623200676,2.49,435.0,3.8,3.2800000000000002,138.1
2021-10-19,2021,10,19,6526,13313,14688,95.4,95.7,7.41,7.29,6868,24.9,3.62,161777.27272727274,5370.0,4694.0,1037.0,971.0,0.19310986964618249,0.20685982104814657,2.53,658.0,2.97,3.16,108.9
2021-10-20,2021,10,20,6097,17342,15003,95.4,95.8,7.38,7.28,27706,22.3,8.14,155409.0909090909,5452.5,4755.5,1024.5,1074.5,0.18789546079779917,0.22594890127221112,2.57,798.0,3.7,2.88,122.8
2021-10-21,2021,10,21,9106,17821,15381,95.2,95.7,7.34,7.25,6983,20.3,8.64,149040.9090909091,5535.0,4817.0,1012.0,1178.0,0.18283649503161697,0.24455055013493876,2.59,534.0,3.41,3.04,132.1
2021-10-22,2021,10,22,6667,17633,11535,95.2,91.8,7.34,7.22,20079,23.9,11.12,142672.72727272726,5480.0,4948.5,1120.0,1116.0,0.20437956204379562,0.22552288572294635,2.48,528.0,3.12,3.2,178.0
2021-10-23,2021,10,23,6730,16902,8143,95.1,95.0,7.51,7.32,0,27.0,10.676666666666666,136304.54545454547,5425.0,5080.0,1228.0,1054.0,0.2263594470046083,0.2074803149606299,2.37,671.0,3.18,3.0533333333333332,149.5
2021-10-24,2021,10,24,7802,15155,8141,95.3,95.3,7.51,7.48,0,27.6,10.233333333333333,129936.36363636363,5556.666666666667,5210.0,1275.0,1114.6666666666667,0.22945410917816436,0.21394753678822778,4.51,672.0,3.27,2.9066666666666667,131.0
2021-10-25,2021,10,25,7442,16583,13603,95.5,95.4,7.4,7.31,11131,22.8,9.79,123568.18181818182,5688.333333333333,5340.0,1322.0,1175.3333333333333,0.23240550835042487,0.22009987515605492,3.59,305.0,3.41,2.76,134.5
2021-10-26,2021,10,26,7101,13915,19509,95.7,95.2,7.4,7.27,15977,21.2,18.89,117200.0,5820.0,5470.0,1369.0,1236.0,0.2352233676975945,0.2259597806215722,2.88,399.0,2.72,3.57,146.8
2021-10-27,2021,10,27,1897,2380,7324,95.8,95.4,7.43,7.3,25685,74.0,6.36,134900.0,5978.0,5614.0,1365.0,1261.0,0.22833723653395785,0.22461702885643034,2.96,603.0,1.79,3.913333333333333,105.3
2021-10-28,2021,10,28,5122,15066,14439,95.1,95.7,7.49,7.37,7079,24.8,4.68,104600.0,6136.0,5758.0,1361.0,1286.0,0.22180573663624512,0.2233414379993053,3.56,622.0,2.58,4.256666666666666,87.0
2021-10-29,2021,10,29,9441,13441,19767,95.2,95.7,7.45,7.36,19124,20.1,4.63,10405.0,6139.5,5851.5,1307.0,1269.5,0.21288378532453783,0.21695291805519953,3.41,469.0,3.37,4.6,126.8
2021-10-30,2021,10,30,7541,11226,8089,95.4,95.4,7.37,7.27,0,31.9,5.0,29591.25,6143.0,5945.0,1253.0,1253.0,0.20397200065114765,0.21076534903280067,2.9,514.0,3.25,3.7299999999999995,19.4
2021-10-31,2021,10,31,7567,9088,8077,95.9,95.9,7.46,7.34,0,34.7,5.37,48777.5,6151.333333333333,6032.0,1244.6666666666667,1294.6666666666667,0.20234095589032192,0.21463306808134397,2.71,610.0,3.2,2.86,85.1
2021-11-01,2021,11,1,7958,25777,13279,95.3,95.3,7.4,7.37,21636,18.2,5.74,67963.75,6159.666666666667,6119.0,1236.3333333333333,1336.3333333333333,0.20071432436820172,0.21839080459770113,2.68,423.0,3.8,1.99,97.6
2021-11-02,2021,11,2,6762,27007,19955,95.4,95.6,7.46,7.37,8555,16.0,4.14,87150.0,6168.0,6206.0,1228.0,1378.0,0.19909208819714655,0.2220431840154689,2.71,455.0,3.1,1.61,107.1
2021-11-03,2021,11,3,7736,17687,25859,95.7,95.7,7.56,7.49,24186,16.7,4.39,87300.0,3171.0,6126.0,1286.0,1261.0,0.4055502995900347,0.2058439438459027,2.56,510.0,2.7,2.85,112.9
2021-11-04,2021,11,4,7379,16715,32736,95.6,95.7,7.38,7.32,13672,15.1,6.59,118700.0,6063.0,6018.0,1286.0,1195.0,0.21210621804387267,0.19857095380525092,2.66,390.0,2.78,2.1,145.1
2021-11-05,2021,11,5,7952,28526,14541,95.7,95.8,7.51,7.33,7214,16.8,9.82,90650.0,6231.0,5870.0,1170.0,1170.0,0.18777082330284064,0.19931856899488926,2.64,428.0,3.7,2.9,128.5
2021-11-06,2021,11,6,7968,17241,2051,95.7,95.6,7.45,7.31,0,31.5,11.736666666666666,212683.3333333333,6105.0,5718.0,1344.0,1203.0,0.22014742014742014,0.21038824763903463,2.71,426.0,3.5,2.6999999999999997,97.0
2021-11-07,2021,11,7,7959,17730,2140,95.6,95.7,7.46,7.33,0,30.8,13.653333333333334,334716.6666666666,5910.0,5560.0,1361.0,1079.0,0.2302876480541455,0.19406474820143885,2.61,365.0,3.3,2.5,97.5
2021-11-08,2021,11,8,7535,18611,4665,95.3,95.6,7.48,7.36,12606,27.8,15.57,456750.0,6038.0,5457.0,1187.0,1336.0,0.196588274263001,0.24482316291002382,2.63,271.0,2.94,2.3,100.4
2021-11-09,2021,11,9,7986,18004,11150,95.7,95.7,7.45,7.33,7655,23.1,7.44,134000.0,5758.0,5377.0,1153.0,1070.0,0.20024313997915943,0.19899572252185233,2.61,329.0,2.84,2.42,120.1
2021-11-10,2021,11,10,7401,17478,13956,95.6,95.3,7.43,7.27,18184,22.1,8.64,167250.0,5935.0,5437.0,1236.0,1452.0,0.20825610783487786,0.26705903991171603,2.67,654.0,3.1,2.74,139.9
2021-11-11,2021,11,11,8191,14777,11452,95.3,95.6,7.43,7.32,0,24.9,11.02,191450.0,5708.0,5452.0,1568.0,1436.0,0.2747021723896286,0.26338958180484223,3.08,653.0,3.8,2.675,125.5
2021-11-12,2021,11,12,8750,20073,12461,95.6,95.2,7.43,7.27,29694,20.8,13.4,215650.0,5868.0,5322.0,1394.0,1444.0,0.23755964553510567,0.27132656895903795,2.63,450.0,3.3,2.61,129.6
2021-11-13,2021,11,13,7467,15011,8122,95.7,95.6,7.32,7.17,0,28.0,15.043333333333333,264033.3333333333,5613.0,5280.0,1270.0,1635.0,0.22626046677356138,0.3096590909090909,2.6,456.0,3.2,2.69,167.7
2021-11-14,2021,11,14,7490,14795,8149,95.8,94.9,7.32,7.17,0,28.2,16.686666666666667,312416.6666666666,5357.0,4822.0,2398.0,1593.0,0.44763860369609854,0.3303608461219411,2.47,592.0,3.31,2.77,187.9
2021-11-15,2021,11,15,7467,15319,13998,95.7,95.3,7.45,7.29,16067,23.3,18.33,360800.0,5170.0,4784.0,1120.0,1145.0,0.21663442940038685,0.23933946488294314,2.53,363.0,2.8,2.85,208.0
2021-11-16,2021,11,16,7951,17150,9918,95.2,95.9,7.42,7.24,4500,24.5,14.33,332900.0,4944.0,4549.0,1701.0,1120.0,0.3440533980582524,0.2462079577929215,2.76,468.0,2.88,2.9,213.4
2021-11-17,2021,11,17,8525,14193,6289,95.7,95.6,7.41,7.27,11450,29.6,14.33,306975.0,5070.0,4749.0,1402.0,1170.0,0.2765285996055227,0.246367656348705,2.77,476.0,2.74,3.25,187.1
2021-11-18,2021,11,18,10559,17538,8762,95.6,95.4,7.44,7.23,6010,23.3,14.33,281050.0,5052.0,4659.0,1203.0,1361.0,0.23812351543942992,0.2921227731272805,2.61,1180.0,3.795,3.115,157.3
2021-11-19,2021,11,19,8770,17002,13677,94.7,94.9,7.35,7.2,20537,21.7,1.87,230275.0,4994.0,4567.0,1120.0,1295.0,0.22426912294753704,0.2835559448215459,2.65,665.0,4.85,2.98,184.1
2021-11-20,2021,11,20,9325,16873,8119,95.2,95.4,7.45,7.28,0,25.0,3.7199999999999998,202316.66666666666,5140.0,4629.0,1344.0,1319.0,0.2614785992217899,0.28494275221430115,2.67,924.0,2.96,2.6433333333333335,130.5
2021-11-21,2021,11,21,9363,18500,5294,95.8,95.7,7.41,7.25,0,25.9,5.57,174358.3333333333,5057.0,4607.0,1286.0,1369.0,0.25430096895392523,0.2971565009767745,2.37,653.0,3.3,2.3066666666666666,101.3
2021-11-22,2021,11,22,9366,18664,10327,95.2,95.0,7.38,7.25,10501,22.4,7.42,146400.0,5177.0,4792.0,1303.0,1129.0,0.2516901680509948,0.23560100166944908,2.53,197.0,2.85,1.97,98.6
2021-11-23,2021,11,23,6492,16785,10352,95.2,95.9,7.34,7.25,9858,25.5,5.7,177850.0,5067.0,4779.0,1220.0,1278.0,0.2407736333135978,0.2674199623352166,2.57,579.0,2.77,2.215,122.2
2021-11-24,2021,11,24,9803,17662,6076,95.6,95.8,7.34,7.21,11854,25.6,7.8,119000.0,5055.0,4727.0,1344.0,1054.0,0.2658753709198813,0.22297440236936747,2.74,996.0,2.89,2.46,94.7
2021-11-25,2021,11,25,9304,17287,3777,95.3,95.3,7.38,7.22,0,28.3,7.598,112821.42857142857,5052.4,4727.4,1355.6,1052.4,0.26830813078932786,0.22261708338621655,2.22,940.0,2.95,2.608,73.4
2021-11-26,2021,11,26,9938,18029,3782,94.4,95.5,7.38,7.26,0,27.0,7.396,106642.85714285714,5049.8,4727.8,1367.2,1050.8,0.2707433957780506,0.22225982486568804,2.24,372.0,2.98,2.7560000000000002,73.6
2021-11-27,2021,11,27,9729,17735,1998,95.3,95.5,7.4,7.28,0,29.1,7.194,100464.28571428571,5047.2,4728.2,1378.8,1049.2,0.2731811697574893,0.22190262679243689,2.29,208.0,2.83,2.904,58.4
2021-11-28,2021,11,28,9367,17655,1183,95.3,95.4,7.38,7.22,0,30.4,6.992,94285.71428571429,5044.6,4728.6,1390.4,1047.6,0.275621456607065,0.2215454891511229,2.26,171.0,2.74,3.052,46.5
2021-11-29,2021,11,29,8630,18405,7097,96.0,95.3,7.36,7.2,10638,25.1,6.79,88107.14285714286,5042.0,4729.0,1402.0,1046.0,0.2780642602142007,0.2211884119264115,2.53,176.0,2.73,3.2,61.8
2021-11-30,2021,11,30,8241,18470,21350,95.8,95.2,7.28,7.23,21572,17.9,7.11,81928.57142857142,4934.0,4709.0,1286.0,987.0,0.2606404539927037,0.20959864090040348,2.6,524.0,2.7,2.79,107.5
2021-12-01,2021,12,1,7421,15472,24573,95.2,95.7,7.31,7.2,20498,18.1,5.13,75750.0,4997.0,4659.0,1037.0,1112.0,0.2075245147088253,0.2386778278600558,2.84,490.0,2.7,2.55,121.7
2021-12-02,2021,12,2,7465,17012,32031,95.4,95.2,7.32,7.18,23584,15.2,5.33,113350.0,5030.0,4869.0,1004.0,1087.0,0.1996023856858847,0.22324912713082767,2.76,562.0,2.69,2.31,134.4
2021-12-03,2021,12,3,8944,17440,12462,95.7,95.8,7.33,7.23,22848,22.1,7.39,160800.0,5105.0,4689.0,1095.0,1145.0,0.21449559255631734,0.24418852633823843,2.72,764.0,2.88,2.78,145.8
2021-12-04,2021,12,4,8307,17702,3795,95.7,95.1,7.33,7.25,0,28.8,7.546666666666667,161416.66666666666,5030.0,4894.0,1220.0,1054.0,0.24254473161033796,0.21536575398447078,2.55,398.0,2.96,2.5066666666666664,97.9
2021-12-05,2021,12,5,7552,18072,3788,95.7,95.6,7.4,7.24,0,29.2,7.703333333333333,162033.33333333334,5162.0,4572.0,1021.0,697.0,0.19779155366137155,0.15244969378827647,2.73,550.0,2.85,2.2333333333333334,76.7
2021-12-06,2021,12,6,7563,18362,15530,95.3,95.7,7.35,7.23,23059,20.7,7.86,162650.0,5042.0,4927.0,1212.0,1095.0,0.24038080126933756,0.22224477369596102,2.51,446.0,2.86,1.96,99.7
2021-12-07,2021,12,7,8096,18632,19698,95.4,95.2,7.28,7.23,6820,18.5,6.43,145125.0,5177.0,4739.0,1062.0,1012.0,0.20513811087502415,0.21354716184849123,2.56,1010.0,2.91,1.82,143.9
2021-12-08,2021,12,8,7573,18128,18491,95.1,95.3,7.3,7.24,29059,19.4,5.66,130925.0,5147.0,4999.0,1112.0,1228.0,0.21604818340781037,0.2456491298259652,2.62,779.0,3.1,2.8,122.6
2021-12-09,2021,12,9,10787,16759,19549,95.3,95.6,7.3,7.18,14255,18.2,6.24,116725.0,5377.0,4984.0,1104.0,1162.0,0.20531895108796727,0.23314606741573032,2.52,653.0,3.5,2.6,119.8
2021-12-10,2021,12,10,9646,14917,18296,95.5,95.5,7.3,7.25,24027,20.0,6.21,122225.0,5598.0,5355.0,1187.0,1054.0,0.21204001429081815,0.19682539682539682,3.01,628.0,2.91,3.26,135.6
2021-12-11,2021,12,11,10814,8206,5543,95.5,95.8,7.26,7.19,0,34.9,6.08,127725.0,5470.0,4974.0,797.0,1054.0,0.1457038391224863,0.21190188982710093,2.51,759.0,3.85,3.1399999999999997,92.2
2021-12-12,2021,12,12,10471,7543,5551,95.7,95.8,7.26,7.3,0,36.4,5.95,160637.5,5305.0,5242.0,1129.0,987.0,0.21281809613572103,0.18828691339183518,2.46,908.0,2.92,3.02,86.9
2021-12-13,2021,12,13,11098,18114,11773,95.7,95.4,7.36,7.33,19522,20.9,5.82,193550.0,5370.0,5032.0,971.0,1245.0,0.1808193668528864,0.24741653418124007,2.41,471.0,2.86,2.9,111.3
2021-12-14,2021,12,14,10764,16817,21632,95.2,95.4,7.29,7.17,15590,17.4,7.59,181425.0,5167.0,5145.0,1220.0,1162.0,0.23611379910973485,0.22585034013605443,2.57,276.0,2.79,2.65,147.3
2021-12-15,2021,12,15,11054,14954,23777,95.6,95.9,7.29,7.15,22087,17.2,7.53,158950.0,5342.0,4982.0,1353.0,1037.0,0.25327592661924375,0.2081493376154155,2.84,834.0,2.96,2.84,161.3
2021-12-16,2021,12,16,11861,13768,20606,95.3,95.7,7.29,7.21,12328,18.6,7.36,129650.0,5530.0,5355.0,1270.0,1286.0,0.22965641952983726,0.24014939309056957,3.17,582.0,2.89,3.76,150.1
2021-12-17,2021,12,17,5753,13911,8902,95.2,95.6,7.34,7.21,14165,30.0,9.31,189525.0,5527.0,5232.0,1203.0,1228.0,0.21765876605753573,0.23470948012232415,3.66,352.0,2.8449999999999998,3.4375,133.5
2021-12-18,2021,12,18,11460,17345,8106,94.6,95.6,7.4,7.36,0,23.2,8.773333333333333,187833.33333333334,5713.0,5500.0,1295.0,1668.0,0.22667600210047262,0.30327272727272725,3.5,952.0,2.8,3.115,118.4
2021-12-19,2021,12,19,11546,17386,4704,98.2,95.7,7.39,7.28,0,25.5,8.236666666666666,186141.66666666666,5688.0,5275.0,1195.0,1145.0,0.2100914205344585,0.21706161137440758,3.24,546.8,2.98,2.7925,102.6
2021-12-20,2021,12,20,13025,18439,23550,93.6,95.6,7.35,7.25,28932,15.6,7.7,184450.0,5638.0,5505.0,1369.0,1485.0,0.2428166016317843,0.26975476839237056,3.27,171.0,2.84,2.47,129.1
2021-12-21,2021,12,21,13971,15605,17709,94.4,95.1,7.34,7.2,7607,18.1,6.42,143750.0,5165.0,4762.0,1369.0,1203.0,0.265053242981607,0.25262494750104997,3.15,199.6,2.84,3.25,152.0
2021-12-22,2021,12,22,11596,14651,11569,93.5,95.9,7.32,7.2,29383,22.7,6.33,160825.0,5080.0,4992.0,1029.0,1129.0,0.20255905511811023,0.22616185897435898,2.78,178.0,2.7,3.28,117.0
2021-12-23,2021,12,23,10353,15286,8130,95.5,95.1,7.36,7.23,0,25.4,6.038,144965.0,5332.0,5192.0,1062.0,879.0,0.1991747936984246,0.16929892141756547,2.29,212.0,2.73,3.25,86.0
2021-12-24,2021,12,24,8648,14071,8123,95.8,95.6,7.4,7.27,5055,27.8,5.746,129105.0,5294.0,5154.6,1080.2,915.6,0.20404231205137893,0.17762774997089978,2.18,128.0,2.77,3.2199999999999998,67.0
2021-12-25,2021,12,25,7800,14234,4983,96.0,95.8,7.38,7.26,0,31.8,5.454,113245.0,5256.0,5117.2,1098.4,952.2,0.20898021308980214,0.18607832408348318,1.93,184.0,2.76,3.19,56.6
2021-12-26,2021,12,26,6312,15007,3825,95.7,95.8,7.39,7.36,0,34.1,5.162,97385.0,5218.0,5079.8,1116.6,988.8,0.21399003449597545,0.19465333280837827,2.11,135.0,2.69,3.1599999999999997,49.5
2021-12-27,2021,12,27,6042,14620,18557,95.1,95.6,7.4,7.3,24605,21.9,4.87,81525.0,5180.0,5042.4,1134.8,1025.4,0.21907335907335906,0.20335554497858166,2.33,144.0,2.65,3.13,67.7
2021-12-28,2021,12,28,6192,15045,28596,95.1,95.5,7.33,7.23,17639,17.2,2.32,57700.0,5142.0,5005.0,1153.0,1062.0,0.22423181641384676,0.21218781218781219,2.82,362.0,2.68,3.3,90.2
2021-12-29,2021,12,29,6343,15831,19407,95.5,95.1,7.35,7.26,17186,20.6,3.73,71500.0,5115.0,4919.0,1170.0,1037.0,0.2287390029325513,0.21081520634275258,2.52,603.0,2.83,2.88,84.9
2021-12-30,2021,12,30,7622,16220,17822,95.5,95.6,7.31,7.22,26614,20.6,4.59,71425.0,5122.0,4872.0,1112.0,1228.0,0.21710269426005466,0.25205254515599346,3.25,628.0,2.78,3.4,81.5
2021-12-31,2021,12,31,8270,15525,8374,95.9,95.2,7.39,7.25,2578,26.7,4.8149999999999995,77368.75,5116.6,4873.4,1088.8,1181.6,0.21279756088027202,0.2424590634875036,3.37,608.0,3.0,3.4575,65.3
2022-01-01,2022,1,1,8180,15787,12441,95.0,95.6,7.34,7.22,0,23.6,5.04,83312.5,5111.2,4874.8,1065.6,1135.2,0.20848333072468303,0.23287109214737015,2.95,337.0,3.2,3.5149999999999997,68.5
2022-01-02,2022,1,2,8769,15584,3481,95.4,95.4,7.29,7.21,0,30.8,5.265000000000001,89256.25,5105.8,4876.2,1042.4,1088.8,0.20415997493047125,0.22328862638940158,3.12,127.0,3.1,3.5725,58.9
2022-01-03,2022,1,3,9129,16154,4100,95.6,95.7,7.34,7.29,11976,29.2,5.49,95200.0,5100.4,4877.6,1019.2,1042.4,0.19982746451258726,0.2137116614728555,3.41,151.0,2.98,3.63,51.9
2022-01-04,2022,1,4,8887,16800,14912,95.3,95.4,7.39,7.24,14772,21.1,4.86,116450.0,5095.0,4879.0,996.0,996.0,0.19548577036310108,0.20414019266243083,3.15,436.0,3.0,2.98,78.0
2022-01-05,2022,1,5,9630,14738,22165,94.7,95.7,7.3,7.17,10341,18.4,7.14,100550.0,4929.0,4769.0,1145.0,1120.0,0.2322986406979103,0.23485007339064792,3.01,314.0,2.97,3.1,122.7
2022-01-06,2022,1,6,9450,15935,8140,95.7,95.6,7.34,7.23,0,25.6,13.38,99650.0,4937.0,4792.0,896.0,896.0,0.18148673283370467,0.18697829716193656,3.41,246.0,2.99,3.29,107.5
2022-01-07,2022,1,7,9329,13761,3226,94.8,95.3,7.28,7.27,12170,32.6,1.39,356600.0,5310.0,5092.0,1195.0,1461.0,0.22504708097928436,0.2869206598586017,3.84,569.0,2.94,2.22,83.6
2022-01-08,2022,1,8,8884,10616,3795,94.9,96.3,7.4,7.33,0,36.8,3.7733333333333334,278283.3333333333,5292.0,5232.0,1402.0,987.0,0.26492819349962204,0.18864678899082568,3.8,448.0,3.0,2.41,76.2
2022-01-09,2022,1,9,9043,12475,3774,96.9,96.7,7.42,7.33,0,33.9,6.156666666666666,199966.66666666666,5540.0,5252.0,1311.0,1319.0,0.23664259927797834,0.25114242193450115,3.43,480.0,2.95,2.6,68.0
2022-01-10,2022,1,10,9654,16880,17671,96.1,96.5,7.3,7.26,19650,19.4,8.54,121650.0,5502.0,5467.0,1112.0,1178.0,0.20210832424572883,0.21547466617889152,3.45,573.0,3.2,2.79,103.5
2022-01-11,2022,1,11,10369,15128,23440,96.1,96.7,7.21,7.2,15581,17.5,7.36,122050.0,5445.0,5285.0,1212.0,1120.0,0.22258953168044077,0.2119205298013245,3.08,368.0,3.13,2.79,150.8
2022-01-12,2022,1,12,9420,11969,26043,95.5,96.1,7.21,7.22,22703,18.1,8.81,195625.0,5467.0,5580.0,1303.0,971.0,0.23833912566306933,0.1740143369175627,2.71,829.0,2.67,2.98,162.4
2022-01-13,2022,1,13,10434,9874,20413,95.7,95.9,7.34,7.28,7856,21.1,8.15,110450.0,5598.0,5442.0,1295.0,1178.0,0.23133261879242586,0.21646453509739066,2.68,759.0,3.43,2.92,166.2
2022-01-14,2022,1,14,10548,16304,21301,95.3,95.9,7.23,7.3,19996,17.8,1.36,112000.0,5422.0,5482.0,1494.0,1253.0,0.2755440796753965,0.22856621670923022,2.54,958.0,3.11,3.22,189.4
2022-01-15,2022,1,15,10078,14561,8174,93.6,95.0,7.35,7.27,0,26.1,3.7333333333333334,152275.0,5817.73125,5740.1615,1427.3,1385.8,0.24533618667930046,0.24142177881232085,2.47,430.0,3.42,3.336666666666667,154.0
2022-01-16,2022,1,16,9240,11260,9876,93.3,96.2,7.38,7.33,0,28.2,6.106666666666667,192550.0,5987.88425,6077.96525,1369.2,1419.0,0.22866173473543683,0.23346629038394057,2.64,385.0,3.36,3.453333333333333,130.6
2022-01-17,2022,1,17,9632,10211,16529,94.5,96.2,7.41,7.36,21688,23.6,8.48,232825.0,6228.10025,6205.58,1551.8,1294.5,0.24916105035399838,0.20860258025841258,2.61,608.0,3.11,3.57,133.9
2022-01-18,2022,1,18,9918,9819,25504,95.7,96.5,7.4,7.33,18128,19.0,6.29,165275.0,6178.05525,6230.6025,1419.0,1253.0,0.22968392844981436,0.20110414683010192,2.74,448.0,2.94,3.2,152.1
2022-01-19,2022,1,19,9406,12144,37248,96.3,96.3,7.42,7.35,28064,14.6,8.74,121600.0,6256.0,6131.0,1187.0,1087.0,0.1897378516624041,0.17729571032458,2.74,706.0,2.97,3.64,186.7
2022-01-20,2022,1,20,10363,9688,26407,95.2,96.3,7.35,7.33,15426,18.5,6.69,139150.0,5688.0,5765.0,1734.0,1743.0,0.3048523206751055,0.3023417172593235,2.7,920.0,3.25,3.43,201.7
2022-01-21,2022,1,21,10560,13333,2122,94.0,95.3,7.48,7.37,13431,33.0,9.49,238450.0,6196.0,5745.0,1676.0,1253.0,0.27049709489993545,0.21810269799825935,2.76,1260.0,3.67,3.57,148.2
2022-01-22,2022,1,22,11297,11383,3801,96.0,96.0,7.44,7.34,0,32.4,9.4,231500.0,6408.0,5835.0,1768.0,1793.0,0.2759051186017478,0.3072836332476435,2.71,1410.0,3.94,3.23,121.7
2022-01-23,2022,1,23,11400,9052,3806,96.4,96.4,7.43,7.32,0,35.4,9.31,224550.0,6426.0,5868.0,2274.0,1826.0,0.353874883286648,0.3111792774369461,2.76,767.0,4.14,2.8899999999999997,99.7
2022-01-24,2022,1,24,11537,9884,8835,96.8,96.4,7.54,7.38,15270,28.4,9.22,217600.0,6633.0,5835.0,1992.0,2772.0,0.30031659882406153,0.4750642673521851,2.73,483.0,3.97,2.55,100.5
2022-01-25,2022,1,25,10583,11769,11465,95.8,96.6,7.41,7.38,3200,25.4,7.83,150000.0,6318.0,5775.0,2540.0,2764.0,0.40202595758151316,0.4786147186147186,2.69,328.0,3.54,2.77,132.9
2022-01-26,2022,1,26,11335,9822,27498,96.0,96.6,7.54,7.35,25201,17.6,7.34,113175.0,6491.0,5718.0,2257.0,2971.0,0.34771221691572946,0.5195872682756209,2.73,671.0,3.37,2.87,127.5
2022-01-27,2022,1,27,12930,9328,22204,95.9,96.8,7.52,7.34,14370,19.3,4.55,76350.0,6203.0,6110.0,2548.0,2448.0,0.4107689827502821,0.4006546644844517,2.69,675.0,3.37,3.18,134.0
2022-01-28,2022,1,28,12154,9966,13206,96.1,96.8,7.62,7.45,21108,24.3,8.78,188300.0,6458.0,5985.0,1959.0,1826.0,0.3033446887581295,0.30509607351712614,2.66,891.0,3.34,3.38,140.4
2022-01-29,2022,1,29,13281,10065,8123,96.0,96.6,7.46,7.39,0,27.3,7.7075,180810.0,6221.0,6128.0,2332.0,1817.0,0.37485934737180515,0.29650783289817234,2.63,1160.0,3.39,3.486666666666667,166.5
2022-01-30,2022,1,30,12769,8589,6412,96.8,96.5,7.47,7.38,0,30.9,6.635,173320.0,6151.0,6168.0,2100.0,1768.0,0.3414079011542839,0.28664072632944226,2.38,522.0,3.35,3.5933333333333333,150.9
2022-01-31,2022,1,31,14147,9975,11273,96.3,96.8,7.47,7.41,11738,24.2,5.5625,165830.0,6196.0,6451.0,1743.0,1734.0,0.2813105229180116,0.2687955355758797,2.61,178.0,2.96,3.7,116.6
2022-02-01,2022,2,1,15000,11105,4262,96.3,96.9,7.41,7.35,0,28.3,4.49,158340.0,6456.0,6068.0,1975.0,1817.0,0.3059169764560099,0.2994396835860251,2.61,730.0,2.71,3.71,115.5
2022-02-02,2022,2,2,15430,9195,7856,96.4,96.3,7.43,7.38,11332,26.4,8.28,150850.0,6568.0,6138.0,2149.0,2589.0,0.3271924482338611,0.42179863147605084,2.59,810.0,2.86,4.1,105.4
2022-02-03,2022,2,3,16742,9378,20536,95.8,96.1,7.33,7.34,20834,18.4,8.59,179400.0,6321.0,6148.0,2249.0,1983.0,0.35579813320677106,0.32254391672088484,2.7,687.0,2.83,3.89,168.3
