Timestamp,SRT,Biogas,Dig-stability,HSW-VS-load,HSW-COD-load,TWAS-VS-load,PS-VS-load,BOD-load,DayOfWeek,Forecast,HSW-COD-load_1,HSW-COD-load_2,HSW-COD-load_3,HSW-COD-load_4,HSW-COD-load_5,HSW-COD-load_6,HSW-VS-load_1,HSW-VS-load_2,HSW-VS-load_3,HSW-VS-load_4,HSW-VS-load_5,HSW-VS-load_6,PS-VS-load_1,PS-VS-load_2,PS-VS-load_3,PS-VS-load_4,PS-VS-load_5,PS-VS-load_6,TWAS-VS-load_1,TWAS-VS-load_2,TWAS-VS-load_3,TWAS-VS-load_4,TWAS-VS-load_5,TWAS-VS-load_6,Biogas_1,Biogas_2,Biogas_3,Biogas_4,Biogas_5,Biogas_6
2020-09-07,34.6,84.3,1.0,71623.2375,1133825718.75,28099.68,35320.35999999999,2857.58,0.0,102.9,1156298025.0,1180458343.75,2322917575.0,1452072600.0,4044182892.0,1348638550.0,73306.34999999999,75096.78749999999,148266.18,99160.70999999999,169995.21,121207.45000000001,55340.439999999995,35043.799999999996,45005.96,43997.5,47320.409999999996,53087.61,23505.899999999998,25109.699999999997,24261.25,27754.2,22536.66,23921.38,91.7,94.1,120.4,152.1,151.9,138.5
2020-09-08,20.7,102.9,1.0,128697.11999999998,2045008000.0,26624.7,88697.84,2489.4,1.0,136.8,1133825718.75,1156298025.0,1180458343.75,2322917575.0,1452072600.0,4044182892.0,71623.2375,73306.34999999999,75096.78749999999,148266.18,99160.70999999999,169995.21,35320.35999999999,55340.439999999995,35043.799999999996,45005.96,43997.5,47320.409999999996,28099.68,23505.899999999998,25109.699999999997,24261.25,27754.2,22536.66,84.3,91.7,94.1,120.4,152.1,151.9
2020-09-09,19.6,136.8,0.95,181801.58,3003358175.0,21552.79,31599.0,2702.04,2.0,143.1,2045008000.0,1133825718.75,1156298025.0,1180458343.75,2322917575.0,1452072600.0,128697.11999999998,71623.2375,73306.34999999999,75096.78749999999,148266.18,99160.70999999999,88697.84,35320.35999999999,55340.439999999995,35043.799999999996,45005.96,43997.5,26624.7,28099.68,23505.899999999998,25109.699999999997,24261.25,27754.2,102.9,84.3,91.7,94.1,120.4,152.1
2020-09-10,16.9,143.1,0.95,184717.96,3300937733.333333,27341.38,47986.88,1910.65,3.0,23.9,3003358175.0,2045008000.0,1133825718.75,1156298025.0,1180458343.75,2322917575.0,181801.58,128697.11999999998,71623.2375,73306.34999999999,75096.78749999999,148266.18,31599.0,88697.84,35320.35999999999,55340.439999999995,35043.799999999996,45005.96,21552.79,26624.7,28099.68,23505.899999999998,25109.699999999997,24261.25,136.8,102.9,84.3,91.7,94.1,120.4
2020-09-11,16.6,23.9,0.95,117076.98000000001,2067125875.0000002,24158.16,74816.09999999999,1097.9199999999998,4.0,10.8,3300937733.333333,3003358175.0,2045008000.0,1133825718.75,1156298025.0,1180458343.75,184717.96,181801.58,128697.11999999998,71623.2375,73306.34999999999,75096.78749999999,47986.88,31599.0,88697.84,35320.35999999999,55340.439999999995,35043.799999999996,27341.38,21552.79,26624.7,28099.68,23505.899999999998,25109.699999999997,143.1,136.8,102.9,84.3,91.7,94.1
2020-09-12,32.8,10.8,1.0,50957.73000000001,875754450.0,18957.61,36965.829999999994,643.72,5.0,28.4,2067125875.0000002,3300937733.333333,3003358175.0,2045008000.0,1133825718.75,1156298025.0,117076.98000000001,184717.96,181801.58,128697.11999999998,71623.2375,73306.34999999999,74816.09999999999,47986.88,31599.0,88697.84,35320.35999999999,55340.439999999995,24158.16,27341.38,21552.79,26624.7,28099.68,23505.899999999998,23.9,143.1,136.8,102.9,84.3,91.7
2020-09-13,30.2,28.4,1.0,51459.48,860651775.0,21784.16,42389.244999999995,816.5200000000001,6.0,96.5,875754450.0,2067125875.0000002,3300937733.333333,3003358175.0,2045008000.0,1133825718.75,50957.73000000001,117076.98000000001,184717.96,181801.58,128697.11999999998,71623.2375,36965.829999999994,74816.09999999999,47986.88,31599.0,88697.84,35320.35999999999,18957.61,24158.16,27341.38,21552.79,26624.7,28099.68,10.8,23.9,143.1,136.8,102.9,84.3
2020-09-14,20.8,96.5,1.0,128017.42000000001,2083188066.6666667,29459.56,50098.16,1723.766,0.0,123.0,860651775.0,875754450.0,2067125875.0000002,3300937733.333333,3003358175.0,2045008000.0,51459.48,50957.73000000001,117076.98000000001,184717.96,181801.58,128697.11999999998,42389.244999999995,36965.829999999994,74816.09999999999,47986.88,31599.0,88697.84,21784.16,18957.61,24158.16,27341.38,21552.79,26624.7,28.4,10.8,23.9,143.1,136.8,102.9
2020-09-15,17.7,123.0,1.0,170565.00000000003,2834358750.0,31020.73,42996.63,1205.211,1.0,121.0,2083188066.6666667,860651775.0,875754450.0,2067125875.0000002,3300937733.333333,3003358175.0,128017.42000000001,51459.48,50957.73000000001,117076.98000000001,184717.96,181801.58,50098.16,42389.244999999995,36965.829999999994,74816.09999999999,47986.88,31599.0,29459.56,21784.16,18957.61,24158.16,27341.38,21552.79,96.5,28.4,10.8,23.9,143.1,136.8
2020-09-16,15.9,121.0,1.0,145566.4,3434166666.6666665,32040.7,43582.28,2726.96,2.0,116.0,2834358750.0,2083188066.6666667,860651775.0,875754450.0,2067125875.0000002,3300937733.333333,170565.00000000003,128017.42000000001,51459.48,50957.73000000001,117076.98000000001,184717.96,42996.63,50098.16,42389.244999999995,36965.829999999994,74816.09999999999,47986.88,31020.73,29459.56,21784.16,18957.61,24158.16,27341.38,123.0,96.5,28.4,10.8,23.9,143.1
2020-09-17,16.2,116.0,1.0,148346.1,2996418375.0,28572.63,63499.56,1992.6,3.0,152.6,3434166666.6666665,2834358750.0,2083188066.6666667,860651775.0,875754450.0,2067125875.0000002,145566.4,170565.00000000003,128017.42000000001,51459.48,50957.73000000001,117076.98000000001,43582.28,42996.63,50098.16,42389.244999999995,36965.829999999994,74816.09999999999,32040.7,31020.73,29459.56,21784.16,18957.61,24158.16,121.0,123.0,96.5,28.4,10.8,23.9
2020-09-18,17.1,152.6,1.0,166989.6,3024367200.0,23376.079999999998,62779.5,954.84,4.0,119.7,2996418375.0,3434166666.6666665,2834358750.0,2083188066.6666667,860651775.0,875754450.0,148346.1,145566.4,170565.00000000003,128017.42000000001,51459.48,50957.73000000001,63499.56,43582.28,42996.63,50098.16,42389.244999999995,36965.829999999994,28572.63,32040.7,31020.73,29459.56,21784.16,18957.61,116.0,121.0,123.0,96.5,28.4,10.8
2020-09-19,23.2,119.7,1.0,96349.84666666666,1694180908.3333333,19976.88,52102.34,643.1279999999999,5.0,116.6,3024367200.0,2996418375.0,3434166666.6666665,2834358750.0,2083188066.6666667,860651775.0,166989.6,148346.1,145566.4,170565.00000000003,128017.42000000001,51459.48,62779.5,63499.56,43582.28,42996.63,50098.16,42389.244999999995,23376.079999999998,28572.63,32040.7,31020.73,29459.56,21784.16,152.6,116.0,121.0,123.0,96.5,28.4
2020-09-20,25.3,116.6,1.0,76735.93333333333,1309628916.6666665,17609.13,50768.38,866.99,6.0,143.4,1694180908.3333333,3024367200.0,2996418375.0,3434166666.6666665,2834358750.0,2083188066.6666667,96349.84666666666,166989.6,148346.1,145566.4,170565.00000000003,128017.42000000001,52102.34,62779.5,63499.56,43582.28,42996.63,50098.16,19976.88,23376.079999999998,28572.63,32040.7,31020.73,29459.56,119.7,152.6,116.0,121.0,123.0,96.5
2020-09-21,18.6,143.4,1.0,160783.98,2662578375.0,17859.72,49228.63,1399.8600000000001,0.0,173.1,1309628916.6666665,1694180908.3333333,3024367200.0,2996418375.0,3434166666.6666665,2834358750.0,76735.93333333333,96349.84666666666,166989.6,148346.1,145566.4,170565.00000000003,50768.38,52102.34,62779.5,63499.56,43582.28,42996.63,17609.13,19976.88,23376.079999999998,28572.63,32040.7,31020.73,116.6,119.7,152.6,116.0,121.0,123.0
2020-09-22,14.3,173.1,1.0,174925.08,3671974350.0,18981.0,71555.2,1517.45,1.0,159.2,2662578375.0,1309628916.6666665,1694180908.3333333,3024367200.0,2996418375.0,3434166666.6666665,160783.98,76735.93333333333,96349.84666666666,166989.6,148346.1,145566.4,49228.63,50768.38,52102.34,62779.5,63499.56,43582.28,17859.72,17609.13,19976.88,23376.079999999998,28572.63,32040.7,143.4,116.6,119.7,152.6,116.0,121.0
2020-09-23,17.9,159.2,1.0,223289.5,5276645000.0,29156.16,59336.24,1900.8700000000001,2.0,175.6,3671974350.0,2662578375.0,1309628916.6666665,1694180908.3333333,3024367200.0,2996418375.0,174925.08,160783.98,76735.93333333333,96349.84666666666,166989.6,148346.1,71555.2,49228.63,50768.38,52102.34,62779.5,63499.56,18981.0,17859.72,17609.13,19976.88,23376.079999999998,28572.63,173.1,143.4,116.6,119.7,152.6,116.0
2020-09-24,19.1,175.6,1.0,215412.24000000002,5111443000.0,32963.94,71313.6,5368.0,3.0,195.2,5276645000.0,3671974350.0,2662578375.0,1309628916.6666665,1694180908.3333333,3024367200.0,223289.5,174925.08,160783.98,76735.93333333333,96349.84666666666,166989.6,59336.24,71555.2,49228.63,50768.38,52102.34,62779.5,29156.16,18981.0,17859.72,17609.13,19976.88,23376.079999999998,159.2,173.1,143.4,116.6,119.7,152.6
2020-09-25,18.5,195.2,1.0,165726.06,2877774975.0,30359.7,68029.12,3191.96,4.0,181.1,5111443000.0,5276645000.0,3671974350.0,2662578375.0,1309628916.6666665,1694180908.3333333,215412.24000000002,223289.5,174925.08,160783.98,76735.93333333333,96349.84666666666,71313.6,59336.24,71555.2,49228.63,50768.38,52102.34,32963.94,29156.16,18981.0,17859.72,17609.13,19976.88,175.6,159.2,173.1,143.4,116.6,119.7
2020-09-26,21.2,181.1,1.0,103034.61333333334,1879258133.3333335,24994.41,78946.81666666667,659.12,5.0,162.2,2877774975.0,5111443000.0,5276645000.0,3671974350.0,2662578375.0,1309628916.6666665,165726.06,215412.24000000002,223289.5,174925.08,160783.98,76735.93333333333,68029.12,71313.6,59336.24,71555.2,49228.63,50768.38,30359.7,32963.94,29156.16,18981.0,17859.72,17609.13,195.2,175.6,159.2,173.1,143.4,116.6
2020-09-27,21.5,162.2,1.0,88250.26,1712183724.9999998,22992.66,87935.8,837.9000000000001,6.0,127.4,1879258133.3333335,2877774975.0,5111443000.0,5276645000.0,3671974350.0,2662578375.0,103034.61333333334,165726.06,215412.24000000002,223289.5,174925.08,160783.98,78946.81666666667,68029.12,71313.6,59336.24,71555.2,49228.63,24994.41,30359.7,32963.94,29156.16,18981.0,17859.72,181.1,195.2,175.6,159.2,173.1,143.4
2020-09-28,20.2,127.4,0.95,85230.24,1791706650.0,23491.359999999997,97308.79,1458.43,0.0,129.5,1712183724.9999998,1879258133.3333335,2877774975.0,5111443000.0,5276645000.0,3671974350.0,88250.26,103034.61333333334,165726.06,215412.24000000002,223289.5,174925.08,87935.8,78946.81666666667,68029.12,71313.6,59336.24,71555.2,22992.66,24994.41,30359.7,32963.94,29156.16,18981.0,162.2,181.1,195.2,175.6,159.2,173.1
2020-09-29,16.1,129.5,1.0,159432.6,3339607452.0,21459.2,71135.76,883.07,1.0,182.5,1791706650.0,1712183724.9999998,1879258133.3333335,2877774975.0,5111443000.0,5276645000.0,85230.24,88250.26,103034.61333333334,165726.06,215412.24000000002,223289.5,97308.79,87935.8,78946.81666666667,68029.12,71313.6,59336.24,23491.359999999997,22992.66,24994.41,30359.7,32963.94,29156.16,127.4,162.2,181.1,195.2,175.6,159.2
2020-09-30,11.9,182.5,1.0,182356.02,2947279500.0,22729.8,53580.8,718.52,2.0,146.0,3339607452.0,1791706650.0,1712183724.9999998,1879258133.3333335,2877774975.0,5111443000.0,159432.6,85230.24,88250.26,103034.61333333334,165726.06,215412.24000000002,71135.76,97308.79,87935.8,78946.81666666667,68029.12,71313.6,21459.2,23491.359999999997,22992.66,24994.41,30359.7,32963.94,129.5,127.4,162.2,181.1,195.2,175.6
2020-10-01,14.0,146.0,1.0,211769.91999999998,2920713950.0,31183.75,58982.445,1522.6000000000001,3.0,144.1,2947279500.0,3339607452.0,1791706650.0,1712183724.9999998,1879258133.3333335,2877774975.0,182356.02,159432.6,85230.24,88250.26,103034.61333333334,165726.06,53580.8,71135.76,97308.79,87935.8,78946.81666666667,68029.12,22729.8,21459.2,23491.359999999997,22992.66,24994.41,30359.7,182.5,129.5,127.4,162.2,181.1,195.2
2020-10-02,15.1,144.1,1.0,141569.0,2782203400.0,24558.239999999998,67447.52,1690.6799999999998,4.0,93.4,2920713950.0,2947279500.0,3339607452.0,1791706650.0,1712183724.9999998,1879258133.3333335,211769.91999999998,182356.02,159432.6,85230.24,88250.26,103034.61333333334,58982.445,53580.8,71135.76,97308.79,87935.8,78946.81666666667,31183.75,22729.8,21459.2,23491.359999999997,22992.66,24994.41,146.0,182.5,129.5,127.4,162.2,181.1
2020-10-03,24.1,93.4,1.0,50408.49333333333,968769433.3333335,23449.65,59611.78,924.0699999999999,5.0,83.0,2782203400.0,2920713950.0,2947279500.0,3339607452.0,1791706650.0,1712183724.9999998,141569.0,211769.91999999998,182356.02,159432.6,85230.24,88250.26,67447.52,58982.445,53580.8,71135.76,97308.79,87935.8,24558.239999999998,31183.75,22729.8,21459.2,23491.359999999997,22992.66,144.1,146.0,182.5,129.5,127.4,162.2
2020-10-04,23.6,83.0,1.0,57854.963333333326,1093299683.3333333,21963.600000000002,55553.850000000006,1948.29,6.0,118.4,968769433.3333335,2782203400.0,2920713950.0,2947279500.0,3339607452.0,1791706650.0,50408.49333333333,141569.0,211769.91999999998,182356.02,159432.6,85230.24,59611.78,67447.52,58982.445,53580.8,71135.76,97308.79,23449.65,24558.239999999998,31183.75,22729.8,21459.2,23491.359999999997,93.4,144.1,146.0,182.5,129.5,127.4
2020-10-05,16.3,118.4,1.0,190066.8,3544772000.0,17856.8,46917.200000000004,1744.0800000000002,0.0,175.8,1093299683.3333333,968769433.3333335,2782203400.0,2920713950.0,2947279500.0,3339607452.0,57854.963333333326,50408.49333333333,141569.0,211769.91999999998,182356.02,159432.6,55553.850000000006,59611.78,67447.52,58982.445,53580.8,71135.76,21963.600000000002,23449.65,24558.239999999998,31183.75,22729.8,21459.2,83.0,93.4,144.1,146.0,182.5,129.5
2020-10-06,10.8,175.8,1.0,359696.92,7560668500.0,27157.29,55653.0,4880.0,1.0,146.0,3544772000.0,1093299683.3333333,968769433.3333335,2782203400.0,2920713950.0,2947279500.0,190066.8,57854.963333333326,50408.49333333333,141569.0,211769.91999999998,182356.02,46917.200000000004,55553.850000000006,59611.78,67447.52,58982.445,53580.8,17856.8,21963.600000000002,23449.65,24558.239999999998,31183.75,22729.8,118.4,83.0,93.4,144.1,146.0,182.5
2020-10-07,14.4,146.0,1.0,240633.36,5522836800.0,24195.78,55825.57,1945.94,2.0,132.7,7560668500.0,3544772000.0,1093299683.3333333,968769433.3333335,2782203400.0,2920713950.0,359696.92,190066.8,57854.963333333326,50408.49333333333,141569.0,211769.91999999998,55653.0,46917.200000000004,55553.850000000006,59611.78,67447.52,58982.445,27157.29,17856.8,21963.600000000002,23449.65,24558.239999999998,31183.75,175.8,118.4,83.0,93.4,144.1,146.0
2020-10-08,15.2,132.7,1.0,152763.5,2116965750.0,23569.31,57036.07,3788.4,3.0,108.6,5522836800.0,7560668500.0,3544772000.0,1093299683.3333333,968769433.3333335,2782203400.0,240633.36,359696.92,190066.8,57854.963333333326,50408.49333333333,141569.0,55825.57,55653.0,46917.200000000004,55553.850000000006,59611.78,67447.52,24195.78,27157.29,17856.8,21963.600000000002,23449.65,24558.239999999998,146.0,175.8,118.4,83.0,93.4,144.1
2020-10-09,17.6,108.6,1.0,38347.4,542325875.0,17856.8,48895.7,2916.0,4.0,79.8,2116965750.0,5522836800.0,7560668500.0,3544772000.0,1093299683.3333333,968769433.3333335,152763.5,240633.36,359696.92,190066.8,57854.963333333326,50408.49333333333,57036.07,55825.57,55653.0,46917.200000000004,55553.850000000006,59611.78,23569.31,24195.78,27157.29,17856.8,21963.600000000002,23449.65,132.7,146.0,175.8,118.4,83.0,93.4
2020-10-10,24.3,79.8,1.0,34385.81333333333,566666000.0,13488.1,43338.2,949.78,5.0,76.0,542325875.0,2116965750.0,5522836800.0,7560668500.0,3544772000.0,1093299683.3333333,38347.4,152763.5,240633.36,359696.92,190066.8,57854.963333333326,48895.7,57036.07,55825.57,55653.0,46917.200000000004,55553.850000000006,17856.8,23569.31,24195.78,27157.29,17856.8,21963.600000000002,108.6,132.7,146.0,175.8,118.4,83.0
2020-10-11,25.8,76.0,1.0,34552.0,599168700.0,12411.480000000001,43015.30666666667,1558.08,6.0,108.1,566666000.0,542325875.0,2116965750.0,5522836800.0,7560668500.0,3544772000.0,34385.81333333333,38347.4,152763.5,240633.36,359696.92,190066.8,43338.2,48895.7,57036.07,55825.57,55653.0,46917.200000000004,13488.1,17856.8,23569.31,24195.78,27157.29,17856.8,79.8,108.6,132.7,146.0,175.8,118.4
2020-10-12,16.3,108.1,1.0,148987.1,2650344625.0,18334.25,39606.69,2139.93,0.0,132.4,599168700.0,566666000.0,542325875.0,2116965750.0,5522836800.0,7560668500.0,34552.0,34385.81333333333,38347.4,152763.5,240633.36,359696.92,43015.30666666667,43338.2,48895.7,57036.07,55825.57,55653.0,12411.480000000001,13488.1,17856.8,23569.31,24195.78,27157.29,76.0,79.8,108.6,132.7,146.0,175.8
2020-10-13,16.9,132.4,0.9,141602.43,2621542475.0,14014.380000000001,38426.7,3102.4,1.0,177.9,2650344625.0,599168700.0,566666000.0,542325875.0,2116965750.0,5522836800.0,148987.1,34552.0,34385.81333333333,38347.4,152763.5,240633.36,39606.69,43015.30666666667,43338.2,48895.7,57036.07,55825.57,18334.25,12411.480000000001,13488.1,17856.8,23569.31,24195.78,108.1,76.0,79.8,108.6,132.7,146.0
2020-10-14,13.2,177.9,0.95,424912.62,5432594950.0,13917.12,37969.0,3159.0,2.0,222.9,2621542475.0,2650344625.0,599168700.0,566666000.0,542325875.0,2116965750.0,141602.43,148987.1,34552.0,34385.81333333333,38347.4,152763.5,38426.7,39606.69,43015.30666666667,43338.2,48895.7,57036.07,14014.380000000001,18334.25,12411.480000000001,13488.1,17856.8,23569.31,132.4,108.1,76.0,79.8,108.6,132.7
2020-10-15,15.4,222.9,0.95,148103.86000000002,2141181250.0,19938.46,36997.18,4936.8,3.0,236.8,5432594950.0,2621542475.0,2650344625.0,599168700.0,566666000.0,542325875.0,424912.62,141602.43,148987.1,34552.0,34385.81333333333,38347.4,37969.0,38426.7,39606.69,43015.30666666667,43338.2,48895.7,13917.12,14014.380000000001,18334.25,12411.480000000001,13488.1,17856.8,177.9,132.4,108.1,76.0,79.8,108.6
2020-10-16,18.5,236.8,0.95,125487.8,1783358500.0,17431.920000000002,30728.460000000003,2126.8,4.0,236.1,2141181250.0,5432594950.0,2621542475.0,2650344625.0,599168700.0,566666000.0,148103.86000000002,424912.62,141602.43,148987.1,34552.0,34385.81333333333,36997.18,37969.0,38426.7,39606.69,43015.30666666667,43338.2,19938.46,13917.12,14014.380000000001,18334.25,12411.480000000001,13488.1,222.9,177.9,132.4,108.1,76.0,79.8
2020-10-17,26.0,236.1,0.95,75214.4175,1265793508.333333,18108.9,24250.02666666667,1727.82,5.0,177.8,1783358500.0,2141181250.0,5432594950.0,2621542475.0,2650344625.0,599168700.0,125487.8,148103.86000000002,424912.62,141602.43,148987.1,34552.0,30728.460000000003,36997.18,37969.0,38426.7,39606.69,43015.30666666667,17431.920000000002,19938.46,13917.12,14014.380000000001,18334.25,12411.480000000001,236.8,222.9,177.9,132.4,108.1,76.0
2020-10-18,31.1,177.8,1.0,46486.924999999996,900361083.3333333,19443.6,25472.083333333325,2682.6,6.0,169.2,1265793508.333333,1783358500.0,2141181250.0,5432594950.0,2621542475.0,2650344625.0,75214.4175,125487.8,148103.86000000002,424912.62,141602.43,148987.1,24250.02666666667,30728.460000000003,36997.18,37969.0,38426.7,39606.69,18108.9,17431.920000000002,19938.46,13917.12,14014.380000000001,18334.25,236.1,236.8,222.9,177.9,132.4,108.1
2020-10-19,18.3,169.2,1.0,168842.88749999998,3686121075.0,13089.6,27472.1,3100.8,0.0,160.9,900361083.3333333,1265793508.333333,1783358500.0,2141181250.0,5432594950.0,2621542475.0,46486.924999999996,75214.4175,125487.8,148103.86000000002,424912.62,141602.43,25472.083333333325,24250.02666666667,30728.460000000003,36997.18,37969.0,38426.7,19443.6,18108.9,17431.920000000002,19938.46,13917.12,14014.380000000001,177.8,236.1,236.8,222.9,177.9,132.4
2020-10-20,23.4,160.9,1.0,114933.81,2162044775.0,13528.09,24687.68,2783.45,1.0,147.8,3686121075.0,900361083.3333333,1265793508.333333,1783358500.0,2141181250.0,5432594950.0,168842.88749999998,46486.924999999996,75214.4175,125487.8,148103.86000000002,424912.62,27472.1,25472.083333333325,24250.02666666667,30728.460000000003,36997.18,37969.0,13089.6,19443.6,18108.9,17431.920000000002,19938.46,13917.12,169.2,177.8,236.1,236.8,222.9,177.9
2020-10-21,17.1,147.8,1.0,138701.16,2066881050.0,23487.9,28517.28,3392.28,2.0,123.0,2162044775.0,3686121075.0,900361083.3333333,1265793508.333333,1783358500.0,2141181250.0,114933.81,168842.88749999998,46486.924999999996,75214.4175,125487.8,148103.86000000002,24687.68,27472.1,25472.083333333325,24250.02666666667,30728.460000000003,36997.18,13528.09,13089.6,19443.6,18108.9,17431.920000000002,19938.46,160.9,169.2,177.8,236.1,236.8,222.9
2020-10-22,18.1,123.0,0.95,87986.56000000001,1323033200.0,50120.62,20246.19,4020.0,3.0,99.5,2066881050.0,2162044775.0,3686121075.0,900361083.3333333,1265793508.333333,1783358500.0,138701.16,114933.81,168842.88749999998,46486.924999999996,75214.4175,125487.8,28517.28,24687.68,27472.1,25472.083333333325,24250.02666666667,30728.460000000003,23487.9,13528.09,13089.6,19443.6,18108.9,17431.920000000002,147.8,160.9,169.2,177.8,236.1,236.8
2020-10-23,19.9,99.5,1.0,23652.25,419348000.0,49962.15,33314.340000000004,2431.17,4.0,83.1,1323033200.0,2066881050.0,2162044775.0,3686121075.0,900361083.3333333,1265793508.333333,87986.56000000001,138701.16,114933.81,168842.88749999998,46486.924999999996,75214.4175,20246.19,28517.28,24687.68,27472.1,25472.083333333325,24250.02666666667,50120.62,23487.9,13528.09,13089.6,19443.6,18108.9,123.0,147.8,160.9,169.2,177.8,236.1
2020-10-24,23.6,83.1,1.0,38799.17999999999,552515506.6666666,45271.799999999996,30909.06,4033.7,5.0,84.1,419348000.0,1323033200.0,2066881050.0,2162044775.0,3686121075.0,900361083.3333333,23652.25,87986.56000000001,138701.16,114933.81,168842.88749999998,46486.924999999996,33314.340000000004,20246.19,28517.28,24687.68,27472.1,25472.083333333325,49962.15,50120.62,23487.9,13528.09,13089.6,19443.6,99.5,123.0,147.8,160.9,169.2,177.8
2020-10-25,24.0,84.1,1.0,62588.91,838751079.9999999,46880.32,29626.51,2759.0,6.0,108.6,552515506.6666666,419348000.0,1323033200.0,2066881050.0,2162044775.0,3686121075.0,38799.17999999999,23652.25,87986.56000000001,138701.16,114933.81,168842.88749999998,30909.06,33314.340000000004,20246.19,28517.28,24687.68,27472.1,45271.799999999996,49962.15,50120.62,23487.9,13528.09,13089.6,83.1,99.5,123.0,147.8,160.9,169.2
2020-10-26,20.4,108.6,1.0,110852.62000000001,2207149140.0,36528.96,28690.0,3603.16,0.0,89.2,838751079.9999999,552515506.6666666,419348000.0,1323033200.0,2066881050.0,2162044775.0,62588.91,38799.17999999999,23652.25,87986.56000000001,138701.16,114933.81,29626.51,30909.06,33314.340000000004,20246.19,28517.28,24687.68,46880.32,45271.799999999996,49962.15,50120.62,23487.9,13528.09,84.1,83.1,99.5,123.0,147.8,160.9
2020-10-27,58.1,89.2,1.0,46925.06,840792370.0,14220.585000000001,8422.0,3790.71,1.0,48.7,2207149140.0,838751079.9999999,552515506.6666666,419348000.0,1323033200.0,2066881050.0,110852.62000000001,62588.91,38799.17999999999,23652.25,87986.56000000001,138701.16,28690.0,29626.51,30909.06,33314.340000000004,20246.19,28517.28,36528.96,46880.32,45271.799999999996,49962.15,50120.62,23487.9,108.6,84.1,83.1,99.5,123.0,147.8
2020-10-28,39.1,48.7,1.0,6296.52,224699571.4285714,24691.45,25644.0,3393.13,2.0,79.6,840792370.0,2207149140.0,838751079.9999999,552515506.6666666,419348000.0,1323033200.0,46925.06,110852.62000000001,62588.91,38799.17999999999,23652.25,87986.56000000001,8422.0,28690.0,29626.51,30909.06,33314.340000000004,20246.19,14220.585000000001,36528.96,46880.32,45271.799999999996,49962.15,50120.62,89.2,108.6,84.1,83.1,99.5,123.0
2020-10-29,21.3,79.6,0.95,139387.59,2185312159.285714,34563.1,24232.0,4301.24,3.0,111.7,224699571.4285714,840792370.0,2207149140.0,838751079.9999999,552515506.6666666,419348000.0,6296.52,46925.06,110852.62000000001,62588.91,38799.17999999999,23652.25,25644.0,8422.0,28690.0,29626.51,30909.06,33314.340000000004,24691.45,14220.585000000001,36528.96,46880.32,45271.799999999996,49962.15,48.7,89.2,108.6,84.1,83.1,99.5
2020-10-30,17.7,111.7,0.975,48469.68,2599997165.714286,37565.36,36980.0,2005.66,4.0,72.7,2185312159.285714,224699571.4285714,840792370.0,2207149140.0,838751079.9999999,552515506.6666666,139387.59,6296.52,46925.06,110852.62000000001,62588.91,38799.17999999999,24232.0,25644.0,8422.0,28690.0,29626.51,30909.06,34563.1,24691.45,14220.585000000001,36528.96,46880.32,45271.799999999996,79.6,48.7,89.2,108.6,84.1,83.1
2020-10-31,25.1,72.7,0.9,27442.269999999997,743243723.5714287,40045.5,33701.926666666666,520.928,5.0,1.9,2599997165.714286,2185312159.285714,224699571.4285714,840792370.0,2207149140.0,838751079.9999999,48469.68,139387.59,6296.52,46925.06,110852.62000000001,62588.91,36980.0,24232.0,25644.0,8422.0,28690.0,29626.51,37565.36,34563.1,24691.45,14220.585000000001,36528.96,46880.32,111.7,79.6,48.7,89.2,108.6,84.1
2020-11-01,122.9,1.9,0.95,42669.806666666664,770105790.0,1577.24,1424.1599999999999,971.0400000000001,6.0,89.6,743243723.5714287,2599997165.714286,2185312159.285714,224699571.4285714,840792370.0,2207149140.0,27442.269999999997,48469.68,139387.59,6296.52,46925.06,110852.62000000001,33701.926666666666,36980.0,24232.0,25644.0,8422.0,28690.0,40045.5,37565.36,34563.1,24691.45,14220.585000000001,36528.96,72.7,111.7,79.6,48.7,89.2,108.6
2020-11-02,20.8,89.6,0.95,124641.9,1682032950.0,42236.14,32970.45,1879.2,0.0,96.0,770105790.0,743243723.5714287,2599997165.714286,2185312159.285714,224699571.4285714,840792370.0,42669.806666666664,27442.269999999997,48469.68,139387.59,6296.52,46925.06,1424.1599999999999,33701.926666666666,36980.0,24232.0,25644.0,8422.0,1577.24,40045.5,37565.36,34563.1,24691.45,14220.585000000001,1.9,72.7,111.7,79.6,48.7,89.2
2020-11-03,18.7,96.0,1.0,69845.0,1311500000.0,40014.0,31774.600000000002,1938.7199999999998,1.0,106.2,1682032950.0,770105790.0,743243723.5714287,2599997165.714286,2185312159.285714,224699571.4285714,124641.9,42669.806666666664,27442.269999999997,48469.68,139387.59,6296.52,32970.45,1424.1599999999999,33701.926666666666,36980.0,24232.0,25644.0,42236.14,1577.24,40045.5,37565.36,34563.1,24691.45,89.6,1.9,72.7,111.7,79.6,48.7
2020-11-04,17.3,106.2,0.95,97597.5,719834375.0,37390.68,26929.870000000003,903.12,2.0,99.9,1311500000.0,1682032950.0,770105790.0,743243723.5714287,2599997165.714286,2185312159.285714,69845.0,124641.9,42669.806666666664,27442.269999999997,48469.68,139387.59,31774.600000000002,32970.45,1424.1599999999999,33701.926666666666,36980.0,24232.0,40014.0,42236.14,1577.24,40045.5,37565.36,34563.1,96.0,89.6,1.9,72.7,111.7,79.6
